"expr_55"	"expr_58"	"expr_64"	"expr_67"	"expr_70"	"expr_73"	"expr_76"	"expr_79"	"expr_82"	"expr_85"	"expr_88"	"expr_91"	"expr_94"	"expr_97"	"expr_103"	"expr_106"	"expr_109"	"expr_115"	"expr_118"	"expr_121"	"expr_127"	"expr_130"	"expr_133"	"expr_136"	"expr_142"
"111_st"	0.530532391905728	-0.837041957383668	0.375619925582184	0.379867413959869	0.150150559239995	-1.22150839426077	1.46093032717676	-1.84961421974499	-0.722724479993416	-1.22530286921183	-0.677933155800518	0.677342674937283	-0.814180997164994	-0.374644072333253	-0.568072498754075	0.696546719046077	-0.204784511146254	0.463679059786641	0.776433255509584	0.0861069302813396	-0.18830757016857	-1.6997313066238	0.0152829125196422	2.15912663740356	-0.386245684459298
"112_st"	0.413136910569748	-0.883544594345376	-0.801521546671864	1.28878444592066	2.19036701832923	-0.9158070023562	0.342143149168971	-0.545871700834308	-0.531153765747697	1.13837149297168	1.33356765036614	0.0752408015302384	-1.26594468862501	-2.12473269796932	0.255488371632002	0.253383051622332	0.134069215114394	-1.30415966342381	-1.13194491967445	-0.167979396065129	-1.00490949020201	0.882859520918204	-0.589453075737389	1.01118799057219	-0.710623022043631
"113_st"	-1.75441316057607	1.0139424373788	0.752983741074928	-1.94439009705721	-0.867680160836293	0.66263281618702	1.56910936792791	0.647329886254958	0.151055753971114	0.105445828008073	-1.40615835638013	1.54143952459667	-0.0370651942908899	0.263887697059471	0.504277049456934	2.69477302660226	0.432248955609149	-2.34151264733372	-0.157654087709343	-1.0874344101957	-0.229776035357547	-0.551244747377099	0.3269952066296	1.00474136864064	1.19852488472221
"114_st"	1.38303080814379	0.651199322876183	-0.604067860035347	2.39287906338603	0.891490290749205	0.484559603812944	-0.125091836778512	-0.624335478470859	-0.45859871060465	-0.775210134018477	0.328798183951486	-1.00498351122733	1.45941341051273	-1.71148281573884	-1.44543612110466	0.699272897482789	0.629597605311914	-0.891249825502349	0.954745856825065	-0.0768532191809302	0.093977183659877	-0.856533019035231	-1.25419424559277	0.898244815576619	-0.149745378568376
"115_st"	1.45682664864355	1.91919839775498	0.267108916317363	1.47680685894945	-0.945262765280003	0.209199486421667	0.341252373714323	-0.81941989934876	0.139879352805015	1.33144327499718	1.93598054914106	-0.939416267457513	0.390862023370278	0.136530057477539	0.700256398344036	-1.00482808464389	-1.15487604324694	-0.946941655572556	1.9261130464873	1.30780694848312	-0.611170006353271	0.747016663909012	0.218563801049159	0.591159936547057	-1.30452915420425
"116_st"	2.42334355363594	-0.658075749408369	-1.29195183458487	-0.280211131454191	1.36738181659251	-0.916147352693754	0.560774765640988	-1.2608831122326	0.9898608703415	-2.27585343183297	0.505191872867818	-0.601904226260696	-0.542132195790161	0.916415630489406	1.61255497097755	0.849050573307341	0.338057494548753	0.709982030543528	-1.34236515697656	0.815254839276649	0.222007559688291	0.211186744223197	0.750937999568572	-0.200996116583725	-0.664605365019278
"117_st"	-2.66145485708009	-0.410861005758811	0.251497538033729	0.938507270286184	1.60058581464809	-0.153095083924365	1.92187658105315	0.143916697053678	0.00978300215776991	1.79104756328704	-0.194904915663957	0.0895940521450996	-1.01650102631196	-0.840395390856825	0.412633648424948	0.619694752138498	-0.337986299770622	-0.32401504642137	-0.889858147904359	0.757538717064938	0.283078759968632	-0.759288783749716	0.0118317868908624	-0.309218706015709	-0.410476766569502
"118_st"	-0.685538845334874	-0.619928939211574	0.641760812225185	-0.414282320917023	1.76788518501269	-0.0868813250838824	-0.755427998822714	-1.51880727975678	-0.847757029078981	0.406120861583237	-0.859519499179849	-1.11961401965237	0.406083124130893	0.106031812811402	-0.805152982430699	0.287403347742471	2.16671410395608	-0.211448649978393	-1.40692150679789	0.858596899088167	-0.836220028746433	-0.180469930885316	0.315699029837647	-0.551185946042377	-0.665419470255531
"119_st"	0.510255000822514	-1.15108448504634	0.803472360477573	-0.733939235656136	2.59861331738926	0.656491041160568	-0.184796696468913	-1.28954135906429	-0.207531596098472	-0.678924191770954	2.3506114983038	0.494930735579072	0.231668706153574	-1.47074595453302	1.23791532847934	-1.24144931592199	1.01954956291027	0.970278316510818	-0.0207233638669271	-0.296312140778656	0.720773896172805	2.0701403634163	-0.446201401012972	0.29507647836728	0.508616983876846
"120_st"	-1.33743154548133	0.557487410435768	0.457819972069097	0.467892380755993	-1.08419949240125	-0.0311300123093365	-0.490785328965947	-1.03936772284564	-0.560797037342163	0.605677677244355	-1.11633345142702	-0.360640949927097	0.503400106690487	0.34058267683202	-0.675130013501984	-0.461609265730117	0.138371269717351	-0.539753485840977	0.80391887992441	0.623744523888731	-0.212696821341166	0.806428271538288	-0.530049426045236	-0.60282069848286	-0.941040514502098
"121_st"	0.203987354120079	0.169058707193876	-0.0643329243151909	0.458115087873523	-1.08097143640404	-0.25535312234013	0.266146287402431	-1.12502530733186	1.57186724495593	-0.645547000044684	0.455538595742263	-0.371323752476506	-1.13906349890288	0.113996337711511	0.0431569372045286	-1.14934056612945	1.20074908936615	0.222914337609932	0.0898290766797699	-1.32115587295999	-0.271928777692803	1.2560649874542	-0.306699027663043	0.901141279825376	0.0118895119978189
"122_st"	0.884064241550136	1.07133877480252	-0.794446002575477	0.800259777866518	1.35963995297618	0.616626733029743	0.779300114363714	-2.643212730665	0.0298696173891832	-1.53416019436136	-1.18215983817811	0.163071633839831	-0.687596129586802	0.286165152512034	1.37419316573359	0.560602366689828	0.165400180482244	0.583206006464798	-0.384889767055786	0.385083442643153	-0.838791786403325	-0.290621750232152	-1.20515562060045	0.937688326041703	-0.964952437346562
"123_st"	-0.299939049780497	-0.340136942243005	-1.02821537159213	-1.18922861324771	-1.23392915774876	-0.115895687692642	0.450638487491702	-0.520956137290025	-0.669008538094884	-1.75194553314545	-1.23033469624627	-0.142990851695473	1.20738156152403	-0.671835049717827	0.217150732840397	-0.143618859470823	-0.187611339469075	0.611327753095772	-0.464349024292649	-0.878652010543063	0.0718974886776432	0.851108909740773	1.20403078011727	2.12895883464212	0.818861206336975
"124_st"	-0.517961326807825	-1.62186858762349	1.08645097331357	0.741574646675922	1.26427586836585	-3.03915413755057	0.69803780309478	0.773860487664122	0.333507020000529	0.831738264767105	-1.17197191551281	-0.0909661330043561	-1.43705955041226	-0.0947113012794519	-1.73635029544768	1.1538857656984	-0.599268755746209	0.747105942122133	0.855927590090043	-0.0667291770817625	0.682560471535643	0.648751471658577	0.537971353875195	-0.000843645366700657	-2.06908672837488
"125_st"	1.16294454101773	2.12996391527123	1.37336473035811	0.622478247389341	-1.06848371046851	0.585802225128718	1.44399364236301	0.250506723293935	-0.143144772266194	0.415995354677363	0.352325060140323	0.184505824388534	-0.0208436347183978	-0.567414835586408	-0.240283527343155	0.897687254216271	-0.264658460504699	0.301644484160606	0.714927470954924	-0.280558540357733	0.893387735895485	0.629485439194688	-0.484084937340272	-1.5188031681932	-1.55069312648905
"126_st"	-0.590279396361973	0.730782185994089	-0.512963382334927	0.8027362142144	0.982304212641106	1.21589249494812	1.75628181819762	-0.835946362337013	-0.694313090106718	0.894008579323832	-0.723635807605057	-0.742510723710999	-0.268566251106583	0.279960946640514	-1.28939652352064	0.0712593242105644	0.553813369356386	-0.169512468360427	-0.286430899170284	1.03160193638362	-0.316339622028362	0.017235598027931	0.841179851146963	-1.7193377132829	1.20196348667888
"127_st"	0.646097152643381	0.149857520672677	0.291557652549411	1.5697352292512	0.19641268299768	-1.15357267172143	1.79038847463446	-1.02243500100698	-0.401835815398505	0.821330457432049	1.16596178281222	0.624007263970374	0.122583241132743	-0.983654611183532	0.617400699520451	0.854415165390726	1.29699487055046	1.33084255507964	-0.148451906834486	-1.47802892790741	-0.213871799314321	0.22091324708442	-0.35705831979693	0.0841085653123991	-0.934362607526425
"128_st"	-0.529836773430932	-0.639542378103016	0.349064085237104	2.12804257266776	0.874224792458586	-0.621588500221971	0.783545967167991	-1.34727076539409	1.39987097046212	-0.606865948356559	0.26773978079378	0.00644660954426356	-0.740159244562474	-0.483732984332851	1.16901014539025	-1.26427816697331	0.654993368914168	-1.1124753495165	0.221459144879345	-0.118030565212289	-1.38075573015455	0.2076724530317	-0.534819990174046	-1.141488488409	-0.810304598543712
"129_st"	-0.23267899138049	1.81267295441687	1.14408369962724	1.06714500109314	-0.569629658435807	1.57259993516554	1.08604691636135	0.977266692423279	-0.190902054441363	-0.105522516911058	1.28284603439475	-0.516605962154453	1.37889074602612	-0.445831727277197	0.929238469609682	-2.19414218833549	-1.04137084887279	0.308535867777876	-0.123374486759074	2.04264858438113	-0.104149744702652	0.737765356810735	0.447496975150188	-0.803477243811182	-1.07265502522245
"130_st"	1.9034152358707	0.313900108641216	-1.15965868948718	0.920897966526184	-1.51028919212372	2.31603278143255	-0.53427809493794	-0.751325565479932	-1.32097102833416	0.53016529098032	0.696597820400896	0.0571745232154708	-0.710036994269977	1.00059027397171	-0.369736042848697	0.804853201547168	-0.520185274161099	-0.212655885097512	-1.08406738411564	0.62940727662906	-0.0205729329722848	0.150956323027738	-1.21259906817322	0.889979223639214	1.16185139449453
"131_st"	0.485665456861176	0.25880915479489	-1.03263787440293	0.0612401407457522	-2.37836762762903	1.37270194632316	0.412882343685601	-1.60316012894633	-0.594649386273364	-0.209483273724704	2.5247502393075	-1.48960743082769	-0.0934375099954644	-1.39138642521505	-0.197077925794155	-0.992821777971652	1.02414989159811	-0.173610897134531	0.667668583766073	0.659043105367458	-1.06782379826953	-0.493980294044955	-0.519474910051443	0.182468887251286	-0.523292920995785
"132_st"	-1.14651266101066	0.891205130940067	-1.62607138717846	-1.05619854278526	0.84314000743163	0.491180768161307	-0.824582509463981	0.673632454250215	0.545463396285442	-0.520961290774562	-1.87173062452644	1.38632859131933	-1.28507707688638	-0.562522228784272	0.702525760370481	-2.53764486653383	1.07596491274849	-0.908181147225454	0.249355538393407	0.112061395463344	0.955903428787236	-0.119204618525248	-0.338447069882214	-0.0691953263711276	1.40399282030292
"133_st"	0.0698389204800913	-0.634054632575701	-1.91354569617159	-0.124026741690031	0.0391193032984797	0.363902101387736	0.983075093089164	-0.608701842699789	-1.72994984989174	-0.820509256223714	-1.43664914879281	1.54563376303039	0.16157947778466	-1.41555377123524	0.223216513173555	-0.0226062609822167	1.11266348438494	-0.959381980139573	-0.143189833302033	1.62049505163788	-1.23570146220772	0.429378855112203	0.854702778192727	0.655826157271637	-0.136228927364607
"134_st"	0.168382264941328	0.649159993304163	-1.71370656451514	2.22406060890988	-0.531892370858141	1.62922843990753	1.04518302309206	1.37236848141904	-0.666883464708545	0.231674618836863	0.22765072751899	-2.14793778660146	0.80530466278452	0.0341982936173139	-0.451834432215779	2.09195941944788	-0.817925017380755	0.385543844066709	-0.843372946240159	0.957150418462095	-0.797165194125459	0.703464413150432	-0.18707416813543	-2.0189073065661	-1.28050543567491
"135_st"	-0.49393799610333	-0.196311924604974	-0.0733713036385539	0.565189608401839	0.316510990531057	2.01658614908395	-0.186718563046259	-0.0470349435333085	1.24679002313894	0.14569830866044	-1.00172883205279	0.603844284061641	-0.196073707308218	2.52711481305523	-0.884436289910591	0.848225375319705	-1.92637975906049	2.52902182632119	-0.120525150507085	0.13458847767486	1.56633959178355	0.0809134847820615	-0.303399189636868	0.8978262964238	1.84512475349325
"136_st"	-0.473878363486288	0.922027279403185	0.828918302890112	1.68322098106848	-0.45113157366496	0.523371979696466	2.52804908168819	-0.978738741433452	-1.1130784273467	-0.748173560716314	1.56396942746273	-0.891370762508859	0.370213658277799	1.51003015234934	-1.72228414561381	1.7808218340078	2.59058309674355	-0.411466592748426	1.15342502696687	0.482441117201733	1.2149954402359	-0.657429828719001	0.284038620824671	-0.212022165853319	-1.18746283746415
"137_st"	-0.200365069877844	1.06458698075542	-0.00977850108980008	2.19286414722812	-0.888036963561157	-0.155885082700779	-0.763253995338521	0.109876122903354	0.218802255599405	-0.779540754478056	-0.826518381159993	0.355947231316573	0.0596734319225704	0.926071617421477	0.58373914128892	0.769812554725397	0.107808681268894	-1.24581284027853	1.52904788614258	0.0176957364746276	-0.757336753597213	0.395186704668315	-0.897357979968876	-0.628886052982957	-1.20900741833523
"138_st"	1.28569195434962	0.77848259347315	-1.30575165061467	0.293449591770664	-0.410144425355741	-1.45894963360375	-0.654604633988381	0.340646274884713	-0.904049805311313	0.224785694047573	-1.17356164616887	-1.19334665657133	0.131003298022688	0.207833310854399	-1.1877249168485	-0.79129226203396	0.576556375544747	-0.894948340602369	0.173819048730049	1.74294033265923	-1.77112362591119	0.161044932120033	1.1339983188449	0.999527546782756	2.26760774540696
"139_st"	1.97121056151221	-0.778736490394666	-0.164941050398768	3.6507763672939	-0.754166142669526	-0.723309075730819	0.646760108805325	0.954379951596656	0.189645747440251	-2.29322241543749	0.0259097618260381	-0.429394747033593	0.73900294111375	-0.890408846889869	1.60219317324536	0.296175521513104	0.646600866134566	0.526308708340351	-1.17671097289181	-1.16641641304144	1.28151508048696	0.772970493773196	1.89739306909657	-1.46710942298422	-1.3922421989621
"140_st"	1.06724345475801	1.75681000753825	0.0263483653334174	-0.855138715355132	-1.22949616170755	-1.04125822595029	-1.14180467570544	1.87431307090589	-1.02108308609273	-0.395132034837819	0.362290183817271	0.12559647121736	0.717468655655946	-0.643633430952217	-0.665461783188964	-0.132727023168292	1.246059824557	0.52402637665184	-0.0112983749150672	1.48631807450915	0.713877844300092	-0.311157392223424	-2.02059048269002	-2.60370294101375	-3.27798015361075
"141_st"	-0.976463974500654	0.48735544770258	-0.40464329557529	2.20927637884187	1.22761068979753	-1.2994451366185	-0.636617803327411	-0.52310735659162	-0.813577922950594	-0.291961594861066	0.0875505899931524	-1.59405058623136	0.0989159798952982	-0.641234864992195	0.204517490951888	0.080584562036924	0.161185424281641	-2.0123570587164	0.705490064261365	-0.0152225778109458	0.377454746411074	1.67768686607951	-0.681763295289171	0.137998084735076	0.439436368811475
"142_st"	1.08596672536841	1.1902568266278	-1.3737562424706	0.259755420566881	0.411859394066988	-0.881945840909496	0.916436625260872	0.516679843251964	-0.269867562246758	-0.703482856378413	-0.301085376669625	-0.804133333262878	1.15655398204688	-0.710339255560352	0.166527661768893	-0.32963929799424	-0.704236756655543	-0.368463824357867	0.789261730070748	1.50890276304545	0.53802079833076	-0.805271823938738	-0.553418790883406	-1.11082833199513	1.66836338432942
"143_st"	0.598581627186108	-0.872100505647102	-1.23071155962213	0.369801044213032	0.46058879722282	-0.0957259009282182	1.19456871163445	0.101960228436537	-0.788825385167144	-0.901723284980681	-0.911642406831549	-2.72915149917091	0.79886319460913	-0.109000686028859	0.0274367472922351	0.521399812369854	1.54695871505486	-1.02359036316091	-1.64534933217703	-0.252388191333662	0.620460818499468	0.823443104525953	-0.0354918960021387	-1.17229157423792	0.449213110471049
"144_st"	0.33248589737232	-1.65735362333983	-0.530892128791655	2.32096160596006	0.281010550279525	-1.23049267929113	-0.894923042304097	1.41394023354376	-0.400027659128915	1.98872733555069	0.577695225648258	-0.0563440559334281	-1.96737586025012	-0.0966928253098046	0.404510033622954	0.229211940000566	-0.33495626682915	1.11927529261875	-0.739504487882081	-1.87648790597877	-0.678877114882268	-0.462063683345537	-0.408510432228962	-3.12014541255354	-0.430062425391055
"145_st"	2.16219707671386	0.700758208523282	1.03588313204058	-1.87534487069266	1.90704719608077	-0.384491700466849	-0.903200023153538	-0.624488666239411	0.210896855730346	-0.799215772861299	-1.50836380688732	-0.0468119132565319	1.20124633113565	0.348921339976994	0.923282162274199	-0.107864132299217	-1.20828668075616	0.938688716023896	-0.958412645981413	-1.65188965339289	1.82275858515039	0.765992677725068	0.393831142584365	1.64902519288106	0.440561800005372
"146_st"	0.334700199376579	0.229225231841907	-0.768767078336359	-0.0384741559049301	1.40839228689248	-0.275097224918525	-1.2454928959507	-0.928616200927369	-0.400794962064331	1.1527733845845	1.18874631089428	-0.47456370788407	-0.619795183869957	-1.25649752127697	0.79562911081427	1.20458543517425	-0.167055841976655	0.599891783995832	0.0228325193428632	-0.946146985089013	2.28620192731729	-0.93044936565475	0.166324231185579	1.07385324237866	-0.385894019776588
"147_st"	-0.356098333454902	0.175796061439548	-1.28392774869974	0.488538454479513	0.00428790921360647	-0.756554095221453	-0.127563255579677	1.88374746140522	1.19036184455389	0.480319035422455	0.886148203358539	-0.91507609209723	1.8900464418884	0.125151151087001	-0.321758817709626	0.763305377667945	1.27927280461411	-1.55260320238701	-1.42264874288951	-0.783713731020736	0.172521895587933	-1.05464612390374	1.16759774697048	3.01717476279853	-0.989602456958821
"148_st"	0.474602749876794	-1.33975491894274	-0.042735037296358	-0.687415130739577	-0.441687318224771	1.74616832040541	0.435405538586122	1.64243335403103	1.09859825453681	1.13311829466746	0.173429513444573	0.919301435733741	-3.63904502241283	-0.315946053161986	0.852305800264936	1.98602848525309	-1.25736316962013	0.273443152140943	1.36496721128143	-0.617651516768643	-1.08742385433481	0.729434587717267	2.16360446702443	1.90188497591786	-0.755399379613836
"149_st"	-0.531945170061063	-0.0364399806354217	-1.21558221560416	1.98484403722777	0.266679988498756	-2.56602775465191	0.212416487763037	-0.882073794043203	-0.114112575214537	1.86980816110698	-2.28386668912522	-0.561034825276366	-0.670184958678857	1.85604974264755	-1.37249817297109	0.640326550784575	0.780439261148497	0.96041972881365	0.763953616815132	-1.56219362996839	-0.64113806981314	-0.535737929431157	1.3159083463297	-0.874320439754822	0.975694638096762
"150_st"	1.36933179909818	-1.29696528713122	-0.16066605520085	0.933030995413207	-1.90155355448544	-0.668827288434891	0.143861448748145	-1.04263034603992	-1.21972601599976	0.290573705837602	-0.413803236450377	0.399212857256358	-1.04878993237855	-0.578283119156848	0.267981090877933	0.456426728891367	-1.67096948683197	-1.78435924165053	0.848804999911197	-0.668647770418592	-0.33376375437618	0.60186869372922	-0.856089763428411	2.12747438807602	-1.21834439975258
"151_st"	-1.33980192013888	-0.446350309113181	0.574992313485829	1.69579830550289	-1.011682859289	-0.619023124120806	-1.24365728149612	-0.834009236327024	-1.95948887048436	-0.327198730073548	-0.159493370467213	-1.09830580380347	0.36775811225568	-0.00764415745998517	-1.42770568311503	-1.31907202939081	1.14863155008062	-0.343932166240133	-3.12985322991494	0.747520516331265	0.135698775726323	-0.067698146040224	-1.33680022959587	1.53258903368132	-1.36911335577215
"152_st"	0.334226921565027	-0.512241558804353	-0.170413718247691	0.512891063425513	0.105931592358057	-0.766285270432335	-3.10388846657711	-1.14864205781771	-0.81200993279817	0.881392449454978	0.405419378028101	-0.8611999404954	0.376648417641446	-0.418641916171552	0.112392277954199	-0.756158969069525	0.105540628495876	0.342462637455895	2.17947042416235	-1.66330532662919	-0.0312658464280775	-1.27725317128218	-0.610700370011132	-0.806012135855624	-0.221817108594385
"153_st"	0.651739396095476	0.603221081949668	-0.820880606117268	1.71820267652064	-0.00377808868542578	1.44226923725954	-0.388950036726552	0.0678712195695334	0.361575319000379	-0.927973091913085	0.406801257674239	-0.734069212656851	1.16219184531334	-1.65171755631544	-1.62729590000936	-1.0603227483708	0.622473262946035	0.0802984176917202	0.162061044043834	0.0147598563511664	0.26324099953892	0.412072352296754	-0.873870850765857	-2.75806174988345	-0.605893575782874
"154_st"	0.936831439612292	-2.46466628788944	1.21281135820611	0.511167712322763	0.922656419036226	-0.893107741790733	-0.619560379878838	-0.290198638930486	0.412802852331946	0.849338416489956	-0.464609568298665	-2.07182117748338	-0.0220315718066633	0.485483786784704	0.465211072010455	-1.07279284813014	1.54363053161263	-0.908225441830235	0.355047481816585	-0.614548364498057	-0.336540302338712	-1.06932732331899	-1.74748819470866	-0.723076769314454	-0.306386451035862
"155_st"	-0.49772062463672	-1.40367973929499	2.4174877871906	1.48734214875145	1.3009167379602	-0.139150010199307	-0.381089919587363	-0.493940339693581	1.34906263664248	0.143424037361756	-0.0879795978738115	0.166062764814449	0.162918631722656	-0.0257224471404494	0.0098578362695154	-1.47889714873327	0.543056796919826	1.27750365027755	0.628854330970326	-0.725551901355168	-0.783703458889205	-0.304559597947507	-2.32767751033326	-0.345487172973779	0.638899628488046
"156_st"	-0.645418365146593	0.372628567569143	-2.08837639402375	-1.34332201079896	0.447816603859033	-0.017430560697295	0.141398038841339	1.54314235195626	1.48487277921928	-1.67818197603795	-0.288230936440615	1.41082249855635	0.023633859683233	-0.282841466653377	0.720277708366852	0.295679603413273	-0.567203436638442	-1.77274245177429	0.623219968435563	-1.31707868536265	0.087378830292987	2.34418397148691	1.78758841205958	-0.634925072760986	1.20194312463778
"157_st"	-0.564206838227939	0.6346227011426	-0.0308869328994168	0.222257256330995	-1.566882825351	0.429035685381814	0.386776042124061	-2.20579849739229	0.877717818443251	-1.14591713183645	-0.385505227330592	0.104138876019817	-1.09770573050629	1.44438089228398	-1.78630037142761	-0.135509729599257	-0.119258603384166	1.77580461682614	-1.69863570903182	-0.051204513829514	-1.27326271217516	0.911863072461862	1.38308579518102	-1.10999101625049	-2.38585377978495
"158_st"	-1.42244414786887	-1.24024452937406	-0.903474602015729	-1.29250890436429	-0.06017357807706	0.537995924736426	0.306067447168956	-1.3381812129718	1.61590766665444	1.67142721420605	-0.81017826910295	-0.558876581121911	0.54461300295902	-0.981409299615098	-0.430302096175837	-0.314038131178062	0.551053583454629	0.981339789221076	-0.142485842407735	-0.37181185422966	-1.39064487973149	0.0161830326523009	1.27282439650586	-0.533008492681778	0.538681126275815
"159_st"	1.15019543412028	1.06185029706464	-0.730449137531992	-0.331903318275583	-1.3858650937901	0.281371738756619	1.54918428477831	-0.66838574122605	0.985464969188611	1.5354789492257	0.222743674538085	-1.14342379445802	0.660324971510944	-0.366834478247328	-1.44167228243947	-0.260007057195947	2.0222335493492	-0.537506300137593	2.27937226135546	1.43209125604775	0.577319237173384	1.01862831582025	-0.25928486590929	-0.130860311430704	2.31829625466042
"160_st"	-1.7951743807743	0.82676961085535	0.738187479739917	-0.410302791307869	1.20111893187195	0.636087076929264	-0.468633261162073	1.36950973382387	-0.535798785497198	-0.750401575624496	-0.411603636740901	-0.828539752280253	-0.55195141736745	-2.37576580122778	0.40666643255693	-0.465856286198487	-0.385795394840661	0.388939124303434	-0.853002186281855	1.1442489980493	1.12592393299021	-0.768497035469695	0.678937928066655	-0.699938198657544	0.0266513756217327
"161_st"	0.726549834944764	0.632281407398858	1.02416813558912	1.21768098321684	0.284714739417222	-0.844998419698069	1.40365040427864	-1.21276465049602	-1.27026629505849	0.156840420584094	0.210215154187809	0.25111206359479	0.261275803242201	-0.49700462779303	0.381223383634247	0.981496345227147	-0.29710763402953	0.254504341116097	0.0355096222266163	0.726126554932295	-0.901277891141374	-0.840024000086186	0.741823614339358	0.394789327672079	0.0356109662665456
"162_st"	-0.521605360232188	-0.82984389479622	0.0576378137736204	0.59433764030411	0.267224536965911	-0.580518041813324	-1.58913459061599	1.16813833314688	1.09455145765892	1.96273400755382	1.30112807283801	-1.61918363030126	-0.718203411090077	2.30496028371182	-1.17880655887837	-0.643599916139143	-0.978170421673865	-1.6005914448565	-0.728939360896525	1.62230678980328	-1.65331564557393	-0.0749378207459356	-1.38708000707733	0.600514197034308	0.866588548349556
"163_st"	0.0557963467187934	1.11825134791074	-1.01462931006414	-0.532358888213146	-2.05064036388487	-0.557422052856717	-1.99639316001187	-0.775051930805688	1.53306448056632	-1.20696559807002	-0.419488757794603	0.99993107828682	-0.563065905736709	2.03390604376817	0.399978664254094	-1.82631514434948	0.100257911879522	-1.98218094025755	0.360683890190654	-0.095730520591912	-0.723321597758889	-0.121608429551884	-0.0749653514874465	1.19732866219087	-1.41679430423282
"164_st"	-1.16391485468516	-0.547828498802014	-0.259246251836915	0.535926702631295	0.547481911355415	-0.407266654652228	0.203487226577778	1.43900311312657	-1.03733449272043	-2.63246370825048	0.121595647164119	-0.516134882556393	-1.15458175437752	0.204815648543447	0.626899351798176	-0.916441609586369	-0.508526849337056	0.436307702291852	0.306945352125236	0.547416268425047	0.551758490367749	-0.316469487869286	1.0456580185525	0.345594951841789	2.01753738039177
"165_st"	-2.84286549409114	-0.917551622332165	0.696317677127419	2.39316177169377	-0.206443801580347	1.17809810792964	-0.494881306759076	-0.189949684446996	0.76987099594335	-2.35245609152719	-1.5373842416525	-0.504466053502906	-0.456326025608904	0.346498907442243	-0.933156009789226	-2.65037102325273	-0.416988135243038	-2.2025085837401	1.60342811312082	-0.458466713003297	0.386208283328528	1.26640904540719	0.33880642651638	0.239383302963912	0.114673745675435
"166_st"	0.488237536955832	1.07316044615092	-1.4105293539563	-0.400164573995812	1.35609074807774	-0.0418720359016746	-1.49666188376273	-1.58034026774446	0.482778403607212	1.64902199426635	2.03039400704881	-0.377027568136885	0.824917678057574	0.919350678428833	-0.375845879902341	-0.766687063169832	0.744155192508807	-0.889391979448818	0.909977947267512	-1.42833214678057	-0.468490422095689	0.0546556368942372	-1.59911508947186	1.11319266655004	-0.116490764407866
"167_st"	2.20406907445363	0.563340899312805	-0.0967317880279716	-0.0652210260340784	0.868119978581686	-0.851483507456527	-0.862168076746494	-0.402371564258533	-0.0687751336620119	1.19379174326161	-0.0560923741201791	-1.14669078677897	0.892426458789277	-0.3714107792379	-0.119994149022776	-2.05421650976958	2.21298239346429	0.219824820084701	-1.54122105344715	0.40300668631655	0.803399630414659	1.72482869111903	-0.214117903387699	-0.661480711314696	-1.09571686626592
"168_st"	-0.11792469261591	0.583118573392007	-0.340066187604348	-0.241014845221481	-0.484343302016212	-2.0700795537793	0.0816419096212214	-0.173080556849617	1.64744384667376	-1.9011132929953	-0.386125607080373	0.692670984352019	0.117163879923617	0.0688449415155042	1.24792989974202	-0.0337383724372184	-0.18780549100002	0.0882261467573369	-0.865946566192282	-0.251526559975438	-1.0329584365287	-1.06977818513265	-1.0284897876287	0.23357635998151	0.177960078546058
"169_st"	0.145648691544033	-0.011530050216482	-0.123006787314871	-0.17594992935108	0.161165538949084	0.625362230017657	-0.825748614287728	0.505364637543582	0.605305182117478	1.03622169430301	-1.68053501127687	-1.63586810928059	-0.681156921550814	-0.158951409908137	-0.355292199028454	-1.1486388247196	-1.39077997278362	1.4891950775984	0.525412480326428	-1.4852765741401	0.151964029427569	-0.0899944897982614	-1.40416270752773	-0.795515636354624	-0.999468560161049
"170_st"	-1.55128088586711	-0.0788385677066679	1.01025760104491	0.753320156098085	0.655147475449422	0.514240657563574	1.26534150085339	1.54285444668824	1.12387830428584	0.321136940229106	2.08599835368278	-0.179060815101079	1.03874472718763	1.7759085049113	-0.544386626221242	0.385730083177934	-2.07910431932705	0.586773194820575	-1.32838230707634	0.67606113132728	-0.225378728309094	0.214208336202737	-0.379800061959364	0.736299492563885	-1.07106130445984
"171_st"	-1.29141109173442	0.289556468702178	0.934368639722411	-1.56229158930885	-1.02408579909811	0.370712494876993	0.656000882764307	0.457602641348748	-0.607419902709069	-0.110096636750774	-1.52952034078323	0.967577965081119	1.67211281092751	2.70785633621223	2.23549744591132	-0.621071695437087	0.105540977740309	-1.25604241051891	-0.914356109265839	-1.17997028005068	0.80012336070653	0.519174830041609	-0.285004846793737	0.663346719721536	-0.10880853487663
"172_st"	1.77422579220479	-0.908451498716058	1.24296415766107	-0.457044522206656	-1.46567619955718	-0.762505346281158	1.25094555166318	-2.04023346631946	-1.38571808326025	-1.2888280969095	0.0708126243717609	2.15103247732932	-1.04889788759502	1.90455962838929	1.72521715920797	1.51154372547524	0.46753271531828	1.15520969654953	-1.35334308941687	0.837293090461963	0.77625745122959	-0.473321861632863	1.63657275853351	0.0260662925141314	-0.522462967935144
